"Rep_char" "well_ID" "sampleID" "Plate" "OD" "Timepoint" "HoursElapsed" "Rep" "Bd" "CFS_type" "conOD_ave" "conOD_sd" "OD_adj"
"540" "C8_3" "C8" "37E_2F_Bd" 3 0.144 "T2" 49 "6" "Bd" "37E_2F" 0.143 0.00485340659285367 0.001
"541" "C11_3" "C11" "37E_54D_Bd" 3 0.153 "T2" 49 "5" "Bd" "37E_54D" 0.1458 0.00651152823843988 0.00720000000000001
"542" "C12_3" "C12" "37E_54D_Bd" 3 0.154 "T2" 49 "6" "Bd" "37E_54D" 0.1458 0.00651152823843988 0.00820000000000001
"543" "D3_3" "D3" "37E_20D_Bd" 3 0.148 "T2" 49 "7" "Bd" "37E_20D" 0.1427 0.00388873015549063 0.0053
"544" "D4_3" "D4" "37E_20D_Bd" 3 0.151 "T2" 49 "8" "Bd" "37E_20D" 0.1427 0.00388873015549063 0.0083
"545" "D7_3" "D7" "37E_2F_Bd" 3 0.14 "T2" 49 "7" "Bd" "37E_2F" 0.143 0.00485340659285367 -0.00299999999999997
"546" "D8_3" "D8" "37E_2F_Bd" 3 0.146 "T2" 49 "8" "Bd" "37E_2F" 0.143 0.00485340659285367 0.003
"547" "D11_3" "D11" "37E_54D_Bd" 3 0.153 "T2" 49 "7" "Bd" "37E_54D" 0.1458 0.00651152823843988 0.00720000000000001
"548" "D12_3" "D12" "37E_54D_Bd" 3 0.156 "T2" 49 "8" "Bd" "37E_54D" 0.1458 0.00651152823843988 0.0102
"549" "E3_3" "E3" "37E_20D_Bd" 3 0.146 "T2" 49 "9" "Bd" "37E_20D" 0.1427 0.00388873015549063 0.0033
"550" "E4_3" "E4" "37E_20D_Bd" 3 0.147 "T2" 49 "10" "Bd" "37E_20D" 0.1427 0.00388873015549063 0.0043
"551" "E7_3" "E7" "37E_2F_Bd" 3 0.142 "T2" 49 "9" "Bd" "37E_2F" 0.143 0.00485340659285367 -0.001
"552" "E8_3" "E8" "37E_2F_Bd" 3 0.143 "T2" 49 "10" "Bd" "37E_2F" 0.143 0.00485340659285367 0
"553" "E11_3" "E11" "37E_54D_Bd" 3 0.15 "T2" 49 "9" "Bd" "37E_54D" 0.1458 0.00651152823843988 0.00420000000000001
"554" "E12_3" "E12" "37E_54D_Bd" 3 0.156 "T2" 49 "10" "Bd" "37E_54D" 0.1458 0.00651152823843988 0.0102
"555" "F11_3" "F11" "Live_Bd" 3 0.177 "T2" 49 "1" "Bd" "Control" 0.1366 0.00467142614436129 0.0404
"556" "F12_3" "F12" "Live_Bd" 3 0.186 "T2" 49 "2" "Bd" "Control" 0.1366 0.00467142614436129 0.0494
"557" "G1_3" "G1" "37E_Jliv10_Bd" 3 0.148 "T2" 49 "1" "Bd" "37E_Jliv10" 0.138 0.00447213595499957 0.00999999999999998
"558" "G2_3" "G2" "37E_Jliv10_Bd" 3 0.151 "T2" 49 "3" "Bd" "37E_Jliv10" 0.138 0.00447213595499957 0.013
"559" "G3_3" "G3" "37E_Jliv10_Bd" 3 0.149 "T2" 49 "4" "Bd" "37E_Jliv10" 0.138 0.00447213595499957 0.011
"560" "G4_3" "G4" "37E_Jliv10_Bd" 3 0.152 "T2" 49 "5" "Bd" "37E_Jliv10" 0.138 0.00447213595499957 0.014
"561" "G5_3" "G5" "37E_Jliv10_Bd" 3 0.152 "T2" 49 "6" "Bd" "37E_Jliv10" 0.138 0.00447213595499957 0.014
"562" "G6_3" "G6" "37E_Jliv10_Bd" 3 0.152 "T2" 49 "7" "Bd" "37E_Jliv10" 0.138 0.00447213595499957 0.014
"563" "G7_3" "G7" "37E_Jliv10_Bd" 3 0.156 "T2" 49 "8" "Bd" "37E_Jliv10" 0.138 0.00447213595499957 0.018
"564" "G8_3" "G8" "37E_Jliv10_Bd" 3 0.153 "T2" 49 "9" "Bd" "37E_Jliv10" 0.138 0.00447213595499957 0.015
"565" "G9_3" "G9" "37E_Jliv10_Bd" 3 0.156 "T2" 49 "10" "Bd" "37E_Jliv10" 0.138 0.00447213595499957 0.018
"566" "G10_3" "G10" "37E_Jliv10_Bd" 3 0.161 "T2" 49 "2" "Bd" "37E_Jliv10" 0.138 0.00447213595499957 0.023
"567" "A3_4" "A3" "37E_JlivBTP_Bd" 4 0.153 "T2" 49 "1" "Bd" "37E_JlivBTP" 0.1317 0.00346570499481868 0.0213
"568" "A4_4" "A4" "37E_JlivBTP_Bd" 4 0.155 "T2" 49 "2" "Bd" "37E_JlivBTP" 0.1317 0.00346570499481868 0.0233
"569" "A7_4" "A7" "54D_Bd" 4 0.206 "T2" 49 "1" "Bd" "54D" 0.1273 0.0025407785333546 0.0787
"570" "A8_4" "A8" "54D_Bd" 4 0.196 "T2" 49 "2" "Bd" "54D" 0.1273 0.0025407785333546 0.0687
"571" "A11_4" "A11" "54D_20D_Bd" 4 0.232 "T2" 49 "1" "Bd" "54D_20D" 0.1409 0.00554677083235522 0.0911
"572" "A12_4" "A12" "54D_20D_Bd" 4 0.225 "T2" 49 "2" "Bd" "54D_20D" 0.1409 0.00554677083235522 0.0841
"573" "B3_4" "B3" "37E_JlivBTP_Bd" 4 0.15 "T2" 49 "3" "Bd" "37E_JlivBTP" 0.1317 0.00346570499481868 0.0183
"574" "B4_4" "B4" "37E_JlivBTP_Bd" 4 0.154 "T2" 49 "4" "Bd" "37E_JlivBTP" 0.1317 0.00346570499481868 0.0223
"575" "B7_4" "B7" "54D_Bd" 4 0.21 "T2" 49 "3" "Bd" "54D" 0.1273 0.0025407785333546 0.0827
"576" "B8_4" "B8" "54D_Bd" 4 0.211 "T2" 49 "4" "Bd" "54D" 0.1273 0.0025407785333546 0.0837
"577" "B11_4" "B11" "54D_20D_Bd" 4 0.242 "T2" 49 "3" "Bd" "54D_20D" 0.1409 0.00554677083235522 0.1011
"578" "B12_4" "B12" "54D_20D_Bd" 4 0.216 "T2" 49 "4" "Bd" "54D_20D" 0.1409 0.00554677083235522 0.0751
"579" "C3_4" "C3" "37E_JlivBTP_Bd" 4 0.151 "T2" 49 "5" "Bd" "37E_JlivBTP" 0.1317 0.00346570499481868 0.0193
"580" "C4_4" "C4" "37E_JlivBTP_Bd" 4 0.158 "T2" 49 "6" "Bd" "37E_JlivBTP" 0.1317 0.00346570499481868 0.0263
"581" "C7_4" "C7" "54D_Bd" 4 0.229 "T2" 49 "5" "Bd" "54D" 0.1273 0.0025407785333546 0.1017
"582" "C8_4" "C8" "54D_Bd" 4 0.201 "T2" 49 "6" "Bd" "54D" 0.1273 0.0025407785333546 0.0737
"583" "C11_4" "C11" "54D_20D_Bd" 4 0.241 "T2" 49 "5" "Bd" "54D_20D" 0.1409 0.00554677083235522 0.1001
"584" "C12_4" "C12" "54D_20D_Bd" 4 0.22 "T2" 49 "6" "Bd" "54D_20D" 0.1409 0.00554677083235522 0.0791
"585" "D3_4" "D3" "37E_JlivBTP_Bd" 4 0.149 "T2" 49 "7" "Bd" "37E_JlivBTP" 0.1317 0.00346570499481868 0.0173
"586" "D4_4" "D4" "37E_JlivBTP_Bd" 4 0.155 "T2" 49 "8" "Bd" "37E_JlivBTP" 0.1317 0.00346570499481868 0.0233
"587" "D7_4" "D7" "54D_Bd" 4 0.228 "T2" 49 "7" "Bd" "54D" 0.1273 0.0025407785333546 0.1007
"588" "D8_4" "D8" "54D_Bd" 4 0.21 "T2" 49 "8" "Bd" "54D" 0.1273 0.0025407785333546 0.0827
"589" "D11_4" "D11" "54D_20D_Bd" 4 0.231 "T2" 49 "7" "Bd" "54D_20D" 0.1409 0.00554677083235522 0.0901
"590" "D12_4" "D12" "54D_20D_Bd" 4 0.218 "T2" 49 "8" "Bd" "54D_20D" 0.1409 0.00554677083235522 0.0771
"591" "E3_4" "E3" "37E_JlivBTP_Bd" 4 0.138 "T2" 49 "9" "Bd" "37E_JlivBTP" 0.1317 0.00346570499481868 0.0063
"592" "E4_4" "E4" "37E_JlivBTP_Bd" 4 0.146 "T2" 49 "10" "Bd" "37E_JlivBTP" 0.1317 0.00346570499481868 0.0143
"593" "E7_4" "E7" "54D_Bd" 4 0.18 "T2" 49 "9" "Bd" "54D" 0.1273 0.0025407785333546 0.0527
"594" "E8_4" "E8" "54D_Bd" 4 0.183 "T2" 49 "10" "Bd" "54D" 0.1273 0.0025407785333546 0.0557
"595" "E11_4" "E11" "54D_20D_Bd" 4 0.251 "T2" 49 "9" "Bd" "54D_20D" 0.1409 0.00554677083235522 0.1101
"596" "E12_4" "E12" "54D_20D_Bd" 4 0.223 "T2" 49 "10" "Bd" "54D_20D" 0.1409 0.00554677083235522 0.0821
"597" "G1_4" "G1" "54D_2F_Bd" 4 0.114 "T2" 49 "1" "Bd" "54D_2F" 0.1215 0.00371931893407023 -0.00749999999999999
"598" "G2_4" "G2" "54D_2F_Bd" 4 0.114 "T2" 49 "3" "Bd" "54D_2F" 0.1215 0.00371931893407023 -0.00749999999999999
"599" "G3_4" "G3" "54D_2F_Bd" 4 0.119 "T2" 49 "4" "Bd" "54D_2F" 0.1215 0.00371931893407023 -0.0025
"600" "G4_4" "G4" "54D_2F_Bd" 4 0.119 "T2" 49 "5" "Bd" "54D_2F" 0.1215 0.00371931893407023 -0.0025
"601" "G5_4" "G5" "54D_2F_Bd" 4 0.121 "T2" 49 "6" "Bd" "54D_2F" 0.1215 0.00371931893407023 -5e-04
"602" "G6_4" "G6" "54D_2F_Bd" 4 0.122 "T2" 49 "7" "Bd" "54D_2F" 0.1215 0.00371931893407023 5e-04
"603" "G7_4" "G7" "54D_2F_Bd" 4 0.123 "T2" 49 "8" "Bd" "54D_2F" 0.1215 0.00371931893407023 0.0015
"604" "G8_4" "G8" "54D_2F_Bd" 4 0.124 "T2" 49 "9" "Bd" "54D_2F" 0.1215 0.00371931893407023 0.0025
"605" "G9_4" "G9" "54D_2F_Bd" 4 0.126 "T2" 49 "10" "Bd" "54D_2F" 0.1215 0.00371931893407023 0.0045
"606" "G10_4" "G10" "54D_2F_Bd" 4 0.13 "T2" 49 "2" "Bd" "54D_2F" 0.1215 0.00371931893407023 0.00850000000000001
"607" "H11_4" "H11" "Live_Bd" 4 0.217 "T2" 49 "8" "Bd" "Control" 0.1366 0.00467142614436129 0.0804
"608" "H12_4" "H12" "Live_Bd" 4 0.218 "T2" 49 "10" "Bd" "Control" 0.1366 0.00467142614436129 0.0814
"609" "A3_5" "A3" "54D_Jliv10_Bd" 5 0.155 "T2" 49 "1" "Bd" "54D_Jliv10" 0.1324 0.00400555170287995 0.0226
"610" "A4_5" "A4" "54D_Jliv10_Bd" 5 0.157 "T2" 49 "2" "Bd" "54D_Jliv10" 0.1324 0.00400555170287995 0.0246
"611" "A7_5" "A7" "54D_JlivBTP_Bd" 5 0.155 "T2" 49 "1" "Bd" "54D_JlivBTP" 0.1327 0.00333499958354154 0.0223
"612" "A8_5" "A8" "54D_JlivBTP_Bd" 5 0.159 "T2" 49 "2" "Bd" "54D_JlivBTP" 0.1327 0.00333499958354154 0.0263
"613" "A11_5" "A11" "Jliv10_Bd" 5 0.17 "T2" 49 "1" "Bd" "Jliv10" 0.1419 0.00280673792466944 0.0281
"614" "A12_5" "A12" "Jliv10_Bd" 5 0.18 "T2" 49 "2" "Bd" "Jliv10" 0.1419 0.00280673792466944 0.0381
"615" "B3_5" "B3" "54D_Jliv10_Bd" 5 0.15 "T2" 49 "3" "Bd" "54D_Jliv10" 0.1324 0.00400555170287995 0.0176
"616" "B4_5" "B4" "54D_Jliv10_Bd" 5 0.155 "T2" 49 "4" "Bd" "54D_Jliv10" 0.1324 0.00400555170287995 0.0226
"617" "B7_5" "B7" "54D_JlivBTP_Bd" 5 0.16 "T2" 49 "3" "Bd" "54D_JlivBTP" 0.1327 0.00333499958354154 0.0273
"618" "B8_5" "B8" "54D_JlivBTP_Bd" 5 0.159 "T2" 49 "4" "Bd" "54D_JlivBTP" 0.1327 0.00333499958354154 0.0263
"619" "B11_5" "B11" "Jliv10_Bd" 5 0.168 "T2" 49 "3" "Bd" "Jliv10" 0.1419 0.00280673792466944 0.0261
"620" "B12_5" "B12" "Jliv10_Bd" 5 0.175 "T2" 49 "4" "Bd" "Jliv10" 0.1419 0.00280673792466944 0.0331
"621" "C3_5" "C3" "54D_Jliv10_Bd" 5 0.154 "T2" 49 "5" "Bd" "54D_Jliv10" 0.1324 0.00400555170287995 0.0216
"622" "C4_5" "C4" "54D_Jliv10_Bd" 5 0.152 "T2" 49 "6" "Bd" "54D_Jliv10" 0.1324 0.00400555170287995 0.0196
"623" "C7_5" "C7" "54D_JlivBTP_Bd" 5 0.157 "T2" 49 "5" "Bd" "54D_JlivBTP" 0.1327 0.00333499958354154 0.0243
"624" "C8_5" "C8" "54D_JlivBTP_Bd" 5 0.158 "T2" 49 "6" "Bd" "54D_JlivBTP" 0.1327 0.00333499958354154 0.0253
"625" "C11_5" "C11" "Jliv10_Bd" 5 0.17 "T2" 49 "5" "Bd" "Jliv10" 0.1419 0.00280673792466944 0.0281
"626" "C12_5" "C12" "Jliv10_Bd" 5 0.176 "T2" 49 "6" "Bd" "Jliv10" 0.1419 0.00280673792466944 0.0341
"627" "D3_5" "D3" "54D_Jliv10_Bd" 5 0.151 "T2" 49 "7" "Bd" "54D_Jliv10" 0.1324 0.00400555170287995 0.0186
"628" "D4_5" "D4" "54D_Jliv10_Bd" 5 0.151 "T2" 49 "8" "Bd" "54D_Jliv10" 0.1324 0.00400555170287995 0.0186
"629" "D7_5" "D7" "54D_JlivBTP_Bd" 5 0.152 "T2" 49 "7" "Bd" "54D_JlivBTP" 0.1327 0.00333499958354154 0.0193
"630" "D8_5" "D8" "54D_JlivBTP_Bd" 5 0.153 "T2" 49 "8" "Bd" "54D_JlivBTP" 0.1327 0.00333499958354154 0.0203
"631" "D11_5" "D11" "Jliv10_Bd" 5 0.175 "T2" 49 "7" "Bd" "Jliv10" 0.1419 0.00280673792466944 0.0331
"632" "D12_5" "D12" "Jliv10_Bd" 5 0.179 "T2" 49 "8" "Bd" "Jliv10" 0.1419 0.00280673792466944 0.0371
"633" "E3_5" "E3" "54D_Jliv10_Bd" 5 0.151 "T2" 49 "9" "Bd" "54D_Jliv10" 0.1324 0.00400555170287995 0.0186
"634" "E4_5" "E4" "54D_Jliv10_Bd" 5 0.152 "T2" 49 "10" "Bd" "54D_Jliv10" 0.1324 0.00400555170287995 0.0196
"635" "E7_5" "E7" "54D_JlivBTP_Bd" 5 0.155 "T2" 49 "9" "Bd" "54D_JlivBTP" 0.1327 0.00333499958354154 0.0223
"636" "E8_5" "E8" "54D_JlivBTP_Bd" 5 0.154 "T2" 49 "10" "Bd" "54D_JlivBTP" 0.1327 0.00333499958354154 0.0213
"637" "E11_5" "E11" "Jliv10_Bd" 5 0.183 "T2" 49 "9" "Bd" "Jliv10" 0.1419 0.00280673792466944 0.0411
"638" "E12_5" "E12" "Jliv10_Bd" 5 0.188 "T2" 49 "10" "Bd" "Jliv10" 0.1419 0.00280673792466944 0.0461
"639" "G1_5" "G1" "Jliv10_JlivBTP_Bd" 5 0.138 "T2" 49 "1" "Bd" "Jliv10_JlivBTP" 0.1298 0.00444222166638872 0.00820000000000001
"640" "G2_5" "G2" "Jliv10_JlivBTP_Bd" 5 0.14 "T2" 49 "3" "Bd" "Jliv10_JlivBTP" 0.1298 0.00444222166638872 0.0102
"641" "G3_5" "G3" "Jliv10_JlivBTP_Bd" 5 0.147 "T2" 49 "4" "Bd" "Jliv10_JlivBTP" 0.1298 0.00444222166638872 0.0172
"642" "G4_5" "G4" "Jliv10_JlivBTP_Bd" 5 0.145 "T2" 49 "5" "Bd" "Jliv10_JlivBTP" 0.1298 0.00444222166638872 0.0152
"643" "G5_5" "G5" "Jliv10_JlivBTP_Bd" 5 0.147 "T2" 49 "6" "Bd" "Jliv10_JlivBTP" 0.1298 0.00444222166638872 0.0172
"644" "G6_5" "G6" "Jliv10_JlivBTP_Bd" 5 0.153 "T2" 49 "7" "Bd" "Jliv10_JlivBTP" 0.1298 0.00444222166638872 0.0232
"645" "G7_5" "G7" "Jliv10_JlivBTP_Bd" 5 0.154 "T2" 49 "8" "Bd" "Jliv10_JlivBTP" 0.1298 0.00444222166638872 0.0242
"646" "G8_5" "G8" "Jliv10_JlivBTP_Bd" 5 0.157 "T2" 49 "9" "Bd" "Jliv10_JlivBTP" 0.1298 0.00444222166638872 0.0272
"647" "G9_5" "G9" "Jliv10_JlivBTP_Bd" 5 0.17 "T2" 49 "10" "Bd" "Jliv10_JlivBTP" 0.1298 0.00444222166638872 0.0402
"648" "G10_5" "G10" "Jliv10_JlivBTP_Bd" 5 0.177 "T2" 49 "2" "Bd" "Jliv10_JlivBTP" 0.1298 0.00444222166638872 0.0472
"649" "G11_5" "G11" "Live_Bd" 5 0.232 "T2" 49 "4" "Bd" "Control" 0.1366 0.00467142614436129 0.0954
"650" "G12_5" "G12" "Live_Bd" 5 0.23 "T2" 49 "6" "Bd" "Control" 0.1366 0.00467142614436129 0.0934
"651" "H1_5" "H1" "JlivBTP_Bd" 5 0.142 "T2" 49 "1" "Bd" "JlivBTP" 0.131 0.00434613493680177 0.011
"652" "H2_5" "H2" "JlivBTP_Bd" 5 0.139 "T2" 49 "3" "Bd" "JlivBTP" 0.131 0.00434613493680177 0.00800000000000001
"653" "H3_5" "H3" "JlivBTP_Bd" 5 0.142 "T2" 49 "4" "Bd" "JlivBTP" 0.131 0.00434613493680177 0.011
"654" "H4_5" "H4" "JlivBTP_Bd" 5 0.146 "T2" 49 "5" "Bd" "JlivBTP" 0.131 0.00434613493680177 0.015
"655" "H5_5" "H5" "JlivBTP_Bd" 5 0.147 "T2" 49 "6" "Bd" "JlivBTP" 0.131 0.00434613493680177 0.016
"656" "H6_5" "H6" "JlivBTP_Bd" 5 0.147 "T2" 49 "7" "Bd" "JlivBTP" 0.131 0.00434613493680177 0.016
"657" "H7_5" "H7" "JlivBTP_Bd" 5 0.151 "T2" 49 "8" "Bd" "JlivBTP" 0.131 0.00434613493680177 0.02
"658" "H8_5" "H8" "JlivBTP_Bd" 5 0.154 "T2" 49 "9" "Bd" "JlivBTP" 0.131 0.00434613493680177 0.023
"659" "H9_5" "H9" "JlivBTP_Bd" 5 0.167 "T2" 49 "10" "Bd" "JlivBTP" 0.131 0.00434613493680177 0.036
"660" "H10_5" "H10" "JlivBTP_Bd" 5 0.188 "T2" 49 "2" "Bd" "JlivBTP" 0.131 0.00434613493680177 0.057
"661" "A3_1" "A3" "20D_Bd" 1 0.153 "T3" 73 "1" "Bd" "20D" 0.1267 0.00434741302385684 0.0263
"662" "A4_1" "A4" "20D_Bd" 1 0.136 "T3" 73 "2" "Bd" "20D" 0.1267 0.00434741302385684 0.0093
"663" "A7_1" "A7" "20D_2F_Bd" 1 0.132 "T3" 73 "1" "Bd" "20D_2F" 0.1252 0.00289827534923789 0.0068
"664" "A8_1" "A8" "20D_2F_Bd" 1 0.128 "T3" 73 "2" "Bd" "20D_2F" 0.1252 0.00289827534923789 0.0028
"665" "A11_1" "A11" "20D_Jliv10_Bd" 1 0.178 "T3" 73 "1" "Bd" "20D_Jliv10" 0.1434 0.00605896947600093 0.0346
"666" "A12_1" "A12" "20D_Jliv10_Bd" 1 0.186 "T3" 73 "2" "Bd" "20D_Jliv10" 0.1434 0.00605896947600093 0.0426
"667" "B3_1" "B3" "20D_Bd" 1 0.133 "T3" 73 "3" "Bd" "20D" 0.1267 0.00434741302385684 0.0063
"668" "B4_1" "B4" "20D_Bd" 1 0.132 "T3" 73 "4" "Bd" "20D" 0.1267 0.00434741302385684 0.0053
"669" "B7_1" "B7" "20D_2F_Bd" 1 0.134 "T3" 73 "3" "Bd" "20D_2F" 0.1252 0.00289827534923789 0.0088
"670" "B8_1" "B8" "20D_2F_Bd" 1 0.135 "T3" 73 "4" "Bd" "20D_2F" 0.1252 0.00289827534923789 0.0098
"671" "B11_1" "B11" "20D_Jliv10_Bd" 1 0.162 "T3" 73 "3" "Bd" "20D_Jliv10" 0.1434 0.00605896947600093 0.0186
"672" "B12_1" "B12" "20D_Jliv10_Bd" 1 0.189 "T3" 73 "4" "Bd" "20D_Jliv10" 0.1434 0.00605896947600093 0.0456
"673" "C3_1" "C3" "20D_Bd" 1 0.132 "T3" 73 "5" "Bd" "20D" 0.1267 0.00434741302385684 0.0053
"674" "C4_1" "C4" "20D_Bd" 1 0.132 "T3" 73 "6" "Bd" "20D" 0.1267 0.00434741302385684 0.0053
"675" "C7_1" "C7" "20D_2F_Bd" 1 0.139 "T3" 73 "5" "Bd" "20D_2F" 0.1252 0.00289827534923789 0.0138
"676" "C8_1" "C8" "20D_2F_Bd" 1 0.134 "T3" 73 "6" "Bd" "20D_2F" 0.1252 0.00289827534923789 0.0088
"677" "C11_1" "C11" "20D_Jliv10_Bd" 1 0.159 "T3" 73 "5" "Bd" "20D_Jliv10" 0.1434 0.00605896947600093 0.0156
"678" "C12_1" "C12" "20D_Jliv10_Bd" 1 0.184 "T3" 73 "6" "Bd" "20D_Jliv10" 0.1434 0.00605896947600093 0.0406
"679" "D3_1" "D3" "20D_Bd" 1 0.131 "T3" 73 "7" "Bd" "20D" 0.1267 0.00434741302385684 0.0043
"680" "D4_1" "D4" "20D_Bd" 1 0.128 "T3" 73 "8" "Bd" "20D" 0.1267 0.00434741302385684 0.0013
"681" "D7_1" "D7" "20D_2F_Bd" 1 0.134 "T3" 73 "7" "Bd" "20D_2F" 0.1252 0.00289827534923789 0.0088
"682" "D8_1" "D8" "20D_2F_Bd" 1 0.131 "T3" 73 "8" "Bd" "20D_2F" 0.1252 0.00289827534923789 0.0058
"683" "D11_1" "D11" "20D_Jliv10_Bd" 1 0.168 "T3" 73 "7" "Bd" "20D_Jliv10" 0.1434 0.00605896947600093 0.0246
"684" "D12_1" "D12" "20D_Jliv10_Bd" 1 0.195 "T3" 73 "8" "Bd" "20D_Jliv10" 0.1434 0.00605896947600093 0.0516
"685" "E3_1" "E3" "20D_Bd" 1 0.126 "T3" 73 "9" "Bd" "20D" 0.1267 0.00434741302385684 -0.000700000000000006
"686" "E4_1" "E4" "20D_Bd" 1 0.128 "T3" 73 "10" "Bd" "20D" 0.1267 0.00434741302385684 0.0013
"687" "E7_1" "E7" "20D_2F_Bd" 1 0.125 "T3" 73 "9" "Bd" "20D_2F" 0.1252 0.00289827534923789 -0.000200000000000006
"688" "E8_1" "E8" "20D_2F_Bd" 1 0.119 "T3" 73 "10" "Bd" "20D_2F" 0.1252 0.00289827534923789 -0.00620000000000001
"689" "E11_1" "E11" "20D_Jliv10_Bd" 1 0.167 "T3" 73 "9" "Bd" "20D_Jliv10" 0.1434 0.00605896947600093 0.0236
"690" "E12_1" "E12" "20D_Jliv10_Bd" 1 0.194 "T3" 73 "10" "Bd" "20D_Jliv10" 0.1434 0.00605896947600093 0.0506
"691" "G1_1" "G1" "20D_JlivBTP_Bd" 1 0.15 "T3" 73 "1" "Bd" "20D_JlivBTP" 0.1347 0.00557872944515346 0.0153
"692" "G2_1" "G2" "20D_JlivBTP_Bd" 1 0.148 "T3" 73 "3" "Bd" "20D_JlivBTP" 0.1347 0.00557872944515346 0.0133
"693" "G3_1" "G3" "20D_JlivBTP_Bd" 1 0.146 "T3" 73 "4" "Bd" "20D_JlivBTP" 0.1347 0.00557872944515346 0.0113
"694" "G4_1" "G4" "20D_JlivBTP_Bd" 1 0.148 "T3" 73 "5" "Bd" "20D_JlivBTP" 0.1347 0.00557872944515346 0.0133
"695" "G5_1" "G5" "20D_JlivBTP_Bd" 1 0.145 "T3" 73 "6" "Bd" "20D_JlivBTP" 0.1347 0.00557872944515346 0.0103
"696" "G6_1" "G6" "20D_JlivBTP_Bd" 1 0.129 "T3" 73 "7" "Bd" "20D_JlivBTP" 0.1347 0.00557872944515346 -0.00570000000000001
"697" "G7_1" "G7" "20D_JlivBTP_Bd" 1 0.134 "T3" 73 "8" "Bd" "20D_JlivBTP" 0.1347 0.00557872944515346 -0.000700000000000006
"698" "G8_1" "G8" "20D_JlivBTP_Bd" 1 0.145 "T3" 73 "9" "Bd" "20D_JlivBTP" 0.1347 0.00557872944515346 0.0103
"699" "G9_1" "G9" "20D_JlivBTP_Bd" 1 0.151 "T3" 73 "10" "Bd" "20D_JlivBTP" 0.1347 0.00557872944515346 0.0163
"700" "G10_1" "G10" "20D_JlivBTP_Bd" 1 0.174 "T3" 73 "2" "Bd" "20D_JlivBTP" 0.1347 0.00557872944515346 0.0393
"701" "H11_1" "H11" "Live_Bd" 1 0.209 "T3" 73 "7" "Bd" "Control" 0.1384 0.00440201973845844 0.0706
"702" "H12_1" "H12" "Live_Bd" 1 0.207 "T3" 73 "9" "Bd" "Control" 0.1384 0.00440201973845844 0.0686
"703" "A3_2" "A3" "2F_Bd" 2 0.125 "T3" 73 "1" "Bd" "2F" 0.1208 0.00410419839243237 0.0042
"704" "A4_2" "A4" "2F_Bd" 2 0.126 "T3" 73 "2" "Bd" "2F" 0.1208 0.00410419839243237 0.0052
"705" "A7_2" "A7" "2F_Jliv10_Bd" 2 0.131 "T3" 73 "1" "Bd" "2F_Jliv10" 0.1275 0.00347211110933328 0.0035
"706" "A8_2" "A8" "2F_Jliv10_Bd" 2 0.135 "T3" 73 "2" "Bd" "2F_Jliv10" 0.1275 0.00347211110933328 0.00750000000000001
"707" "A11_2" "A11" "2f_JlivBTP_Bd" 2 0.146 "T3" 73 "1" "Bd" "2f_JlivBTP" 0.1373 0.00527151675411251 0.00869999999999999
"708" "A12_2" "A12" "2f_JlivBTP_Bd" 2 0.152 "T3" 73 "2" "Bd" "2f_JlivBTP" 0.1373 0.00527151675411251 0.0147
"709" "B3_2" "B3" "2F_Bd" 2 0.126 "T3" 73 "3" "Bd" "2F" 0.1208 0.00410419839243237 0.0052
"710" "B4_2" "B4" "2F_Bd" 2 0.127 "T3" 73 "4" "Bd" "2F" 0.1208 0.00410419839243237 0.0062
"711" "B7_2" "B7" "2F_Jliv10_Bd" 2 0.132 "T3" 73 "3" "Bd" "2F_Jliv10" 0.1275 0.00347211110933328 0.0045
"712" "B8_2" "B8" "2F_Jliv10_Bd" 2 0.134 "T3" 73 "4" "Bd" "2F_Jliv10" 0.1275 0.00347211110933328 0.00650000000000001
"713" "B11_2" "B11" "2f_JlivBTP_Bd" 2 0.148 "T3" 73 "3" "Bd" "2f_JlivBTP" 0.1373 0.00527151675411251 0.0107
"714" "B12_2" "B12" "2f_JlivBTP_Bd" 2 0.153 "T3" 73 "4" "Bd" "2f_JlivBTP" 0.1373 0.00527151675411251 0.0157
"715" "C3_2" "C3" "2F_Bd" 2 0.122 "T3" 73 "5" "Bd" "2F" 0.1208 0.00410419839243237 0.00119999999999999
"716" "C4_2" "C4" "2F_Bd" 2 0.123 "T3" 73 "6" "Bd" "2F" 0.1208 0.00410419839243237 0.00219999999999999
"717" "C7_2" "C7" "2F_Jliv10_Bd" 2 0.138 "T3" 73 "5" "Bd" "2F_Jliv10" 0.1275 0.00347211110933328 0.0105
"718" "C8_2" "C8" "2F_Jliv10_Bd" 2 0.134 "T3" 73 "6" "Bd" "2F_Jliv10" 0.1275 0.00347211110933328 0.00650000000000001
"719" "C11_2" "C11" "2f_JlivBTP_Bd" 2 0.145 "T3" 73 "5" "Bd" "2f_JlivBTP" 0.1373 0.00527151675411251 0.00769999999999998
"720" "C12_2" "C12" "2f_JlivBTP_Bd" 2 0.155 "T3" 73 "6" "Bd" "2f_JlivBTP" 0.1373 0.00527151675411251 0.0177
"721" "D3_2" "D3" "2F_Bd" 2 0.12 "T3" 73 "7" "Bd" "2F" 0.1208 0.00410419839243237 -0.000800000000000009
"722" "D4_2" "D4" "2F_Bd" 2 0.121 "T3" 73 "8" "Bd" "2F" 0.1208 0.00410419839243237 0.000199999999999992
