well_ID sampleID Plate OD Timepoint HoursElapsed
E8 20D_2F_Bd 1 0.124 T4 97
E9 20D_Jliv10 1 0.125 T4 97
E10 20D_Jliv10 1 0.132 T4 97
E11 20D_Jliv10_Bd 1 0.175 T4 97
E12 20D_Jliv10_Bd 1 0.219 T4 97
F1 20D_JlivBTP 1 0.132 T4 97
F2 20D_JlivBTP 1 0.128 T4 97
F3 20D_JlivBTP 1 0.13 T4 97
F4 20D_JlivBTP 1 0.117 T4 97
F5 20D_JlivBTP 1 0.113 T4 97
F6 20D_JlivBTP 1 0.125 T4 97
F7 20D_JlivBTP 1 0.125 T4 97
F8 20D_JlivBTP 1 0.124 T4 97
F9 20D_JlivBTP 1 0.121 T4 97
F10 20D_JlivBTP 1 0.121 T4 97
F11 SterileMedium 1 0.125 T4 97
F12 SterileMedium 1 0.144 T4 97
G1 20D_JlivBTP_Bd 1 0.147 T4 97
G2 20D_JlivBTP_Bd 1 0.14 T4 97
G3 20D_JlivBTP_Bd 1 0.137 T4 97
G4 20D_JlivBTP_Bd 1 0.141 T4 97
G5 20D_JlivBTP_Bd 1 0.137 T4 97
G6 20D_JlivBTP_Bd 1 0.124 T4 97
G7 20D_JlivBTP_Bd 1 0.13 T4 97
G8 20D_JlivBTP_Bd 1 0.141 T4 97
G9 20D_JlivBTP_Bd 1 0.151 T4 97
G10 20D_JlivBTP_Bd 1 0.178 T4 97
H11 Live_Bd 1 0.237 T4 97
H12 Live_Bd 1 0.215 T4 97
A1 2F 2 0.118 T4 97
A2 2F 2 0.12 T4 97
A3 2F_Bd 2 0.124 T4 97
A4 2F_Bd 2 0.123 T4 97
A5 2F_Jliv10 2 0.126 T4 97
A6 2F_Jliv10 2 0.126 T4 97
A7 2F_Jliv10_Bd 2 0.128 T4 97
A8 2F_Jliv10_Bd 2 0.132 T4 97
A9 2f_JlivBTP 2 0.137 T4 97
A10 2f_JlivBTP 2 0.131 T4 97
A11 2f_JlivBTP_Bd 2 0.143 T4 97
A12 2f_JlivBTP_Bd 2 0.149 T4 97
B1 2F 2 0.124 T4 97
B2 2F 2 0.12 T4 97
B3 2F_Bd 2 0.124 T4 97
B4 2F_Bd 2 0.124 T4 97
B5 2F_Jliv10 2 0.125 T4 97
B6 2F_Jliv10 2 0.127 T4 97
B7 2F_Jliv10_Bd 2 0.132 T4 97
B8 2F_Jliv10_Bd 2 0.133 T4 97
B9 2f_JlivBTP 2 0.144 T4 97
B10 2f_JlivBTP 2 0.141 T4 97
B11 2f_JlivBTP_Bd 2 0.146 T4 97
B12 2f_JlivBTP_Bd 2 0.151 T4 97
C1 2F 2 0.128 T4 97
C2 2F 2 0.118 T4 97
C3 2F_Bd 2 0.121 T4 97
C4 2F_Bd 2 0.122 T4 97
C5 2F_Jliv10 2 0.133 T4 97
C6 2F_Jliv10 2 0.125 T4 97
C7 2F_Jliv10_Bd 2 0.136 T4 97
C8 2F_Jliv10_Bd 2 0.131 T4 97
C9 2f_JlivBTP 2 0.135 T4 97
C10 2f_JlivBTP 2 0.138 T4 97
C11 2f_JlivBTP_Bd 2 0.144 T4 97
C12 2f_JlivBTP_Bd 2 0.151 T4 97
D1 2F 2 0.118 T4 97
D2 2F 2 0.118 T4 97
D3 2F_Bd 2 0.119 T4 97
D4 2F_Bd 2 0.118 T4 97
D5 2F_Jliv10 2 0.122 T4 97
D6 2F_Jliv10 2 0.124 T4 97
D7 2F_Jliv10_Bd 2 0.127 T4 97
D8 2F_Jliv10_Bd 2 0.129 T4 97
D9 2f_JlivBTP 2 0.137 T4 97
D10 2f_JlivBTP 2 0.137 T4 97
D11 2f_JlivBTP_Bd 2 0.14 T4 97
D12 2f_JlivBTP_Bd 2 0.138 T4 97
E1 2F 2 0.12 T4 97
E2 2F 2 0.115 T4 97
E3 2F_Bd 2 0.121 T4 97
E4 2F_Bd 2 0.119 T4 97
E5 2F_Jliv10 2 0.119 T4 97
E6 2F_Jliv10 2 0.122 T4 97
E7 2F_Jliv10_Bd 2 0.125 T4 97
E8 2F_Jliv10_Bd 2 0.13 T4 97
E9 2f_JlivBTP 2 0.134 T4 97
E10 2f_JlivBTP 2 0.133 T4 97
E11 2f_JlivBTP_Bd 2 0.136 T4 97
E12 2f_JlivBTP_Bd 2 0.136 T4 97
F1 37E 2 0.144 T4 97
F2 37E 2 0.133 T4 97
F3 37E 2 0.131 T4 97
F4 37E 2 0.15 T4 97
F5 37E 2 0.125 T4 97
F6 37E 2 0.139 T4 97
F7 37E 2 0.128 T4 97
F8 37E 2 0.126 T4 97
F9 37E 2 0.131 T4 97
F10 37E 2 0.132 T4 97
G1 37E_Bd 2 0.152 T4 97
G2 37E_Bd 2 0.148 T4 97
G3 37E_Bd 2 0.146 T4 97
G4 37E_Bd 2 0.146 T4 97
G5 37E_Bd 2 0.145 T4 97
G6 37E_Bd 2 0.147 T4 97
G7 37E_Bd 2 0.15 T4 97
G8 37E_Bd 2 0.145 T4 97
G9 37E_Bd 2 0.148 T4 97
G10 37E_Bd 2 0.147 T4 97
G11 Live_Bd 2 0.151 T4 97
G12 Live_Bd 2 0.151 T4 97
H11 SterileMedium 2 0.134 T4 97
H12 SterileMedium 2 0.134 T4 97
A1 37E_20D 3 0.144 T4 97
A2 37E_20D 3 0.149 T4 97
A3 37E_20D_Bd 3 0.158 T4 97
A4 37E_20D_Bd 3 0.156 T4 97
A5 37E_2F 3 0.154 T4 97
A6 37E_2F 3 0.152 T4 97
A7 37E_2F_Bd 3 0.161 T4 97
A8 37E_2F_Bd 3 0.163 T4 97
A9 37E_54D 3 0.154 T4 97
A10 37E_54D 3 0.157 T4 97
A11 37E_54D_Bd 3 0.17 T4 97
A12 37E_54D_Bd 3 0.17 T4 97
B1 37E_20D 3 0.149 T4 97
B2 37E_20D 3 0.146 T4 97
B3 37E_20D_Bd 3 0.153 T4 97
B4 37E_20D_Bd 3 0.154 T4 97
B5 37E_2F 3 0.154 T4 97
B6 37E_2F 3 0.155 T4 97
B7 37E_2F_Bd 3 0.163 T4 97
B8 37E_2F_Bd 3 0.161 T4 97
B9 37E_54D 3 0.157 T4 97
B10 37E_54D 3 0.159 T4 97
B11 37E_54D_Bd 3 0.165 T4 97
B12 37E_54D_Bd 3 0.169 T4 97
C1 37E_20D 3 0.143 T4 97
C2 37E_20D 3 0.146 T4 97
C3 37E_20D_Bd 3 0.152 T4 97
C4 37E_20D_Bd 3 0.148 T4 97
C5 37E_2F 3 0.152 T4 97
C6 37E_2F 3 0.149 T4 97
C7 37E_2F_Bd 3 0.157 T4 97
C8 37E_2F_Bd 3 0.153 T4 97
C9 37E_54D 3 0.147 T4 97
C10 37E_54D 3 0.15 T4 97
C11 37E_54D_Bd 3 0.158 T4 97
C12 37E_54D_Bd 3 0.161 T4 97
D1 37E_20D 3 0.142 T4 97
D2 37E_20D 3 0.14 T4 97
D3 37E_20D_Bd 3 0.149 T4 97
D4 37E_20D_Bd 3 0.153 T4 97
D5 37E_2F 3 0.148 T4 97
D6 37E_2F 3 0.146 T4 97
D7 37E_2F_Bd 3 0.148 T4 97
D8 37E_2F_Bd 3 0.147 T4 97
D9 37E_54D 3 0.145 T4 97
D10 37E_54D 3 0.146 T4 97
D11 37E_54D_Bd 3 0.152 T4 97
D12 37E_54D_Bd 3 0.16 T4 97
E1 37E_20D 3 0.141 T4 97
E2 37E_20D 3 0.141 T4 97
E3 37E_20D_Bd 3 0.147 T4 97
E4 37E_20D_Bd 3 0.148 T4 97
E5 37E_2F 3 0.142 T4 97
E6 37E_2F 3 0.142 T4 97
E7 37E_2F_Bd 3 0.147 T4 97
E8 37E_2F_Bd 3 0.145 T4 97
E9 37E_54D 3 0.14 T4 97
E10 37E_54D 3 0.142 T4 97
E11 37E_54D_Bd 3 0.152 T4 97
E12 37E_54D_Bd 3 0.161 T4 97
F1 37E_Jliv10 3 0.144 T4 97
F2 37E_Jliv10 3 0.145 T4 97
F3 37E_Jliv10 3 0.147 T4 97
F4 37E_Jliv10 3 0.152 T4 97
F5 37E_Jliv10 3 0.143 T4 97
F6 37E_Jliv10 3 0.14 T4 97
F7 37E_Jliv10 3 0.155 T4 97
F8 37E_Jliv10 3 0.141 T4 97
F9 37E_Jliv10 3 0.143 T4 97
F10 37E_Jliv10 3 0.143 T4 97
F11 Live_Bd 3 0.175 T4 97
F12 Live_Bd 3 0.19 T4 97
G1 37E_Jliv10_Bd 3 0.158 T4 97
G2 37E_Jliv10_Bd 3 0.158 T4 97
G3 37E_Jliv10_Bd 3 0.154 T4 97
G4 37E_Jliv10_Bd 3 0.16 T4 97
G5 37E_Jliv10_Bd 3 0.159 T4 97
G6 37E_Jliv10_Bd 3 0.156 T4 97
G7 37E_Jliv10_Bd 3 0.157 T4 97
G8 37E_Jliv10_Bd 3 0.155 T4 97
G9 37E_Jliv10_Bd 3 0.157 T4 97
G10 37E_Jliv10_Bd 3 0.161 T4 97
G11 SterileMedium 3 0.137 T4 97
G12 SterileMedium 3 0.14 T4 97
A1 37E_JlivBTP 4 0.149 T4 97
A2 37E_JlivBTP 4 0.155 T4 97
A3 37E_JlivBTP_Bd 4 0.174 T4 97
A4 37E_JlivBTP_Bd 4 0.175 T4 97
A5 54D 4 0.148 T4 97
A6 54D 4 0.148 T4 97
A7 54D_Bd 4 0.258 T4 97
A8 54D_Bd 4 0.233 T4 97
A9 54D_20D 4 0.152 T4 97
A10 54D_20D 4 0.156 T4 97
A11 54D_20D_Bd 4 0.348 T4 97
A12 54D_20D_Bd 4 0.356 T4 97
B1 37E_JlivBTP 4 0.15 T4 97
B2 37E_JlivBTP 4 0.152 T4 97
B3 37E_JlivBTP_Bd 4 0.161 T4 97
B4 37E_JlivBTP_Bd 4 0.165 T4 97
B5 54D 4 0.148 T4 97
B6 54D 4 0.148 T4 97
B7 54D_Bd 4 0.267 T4 97
B8 54D_Bd 4 0.236 T4 97
B9 54D_20D 4 0.154 T4 97
B10 54D_20D 4 0.154 T4 97
B11 54D_20D_Bd 4 0.301 T4 97
B12 54D_20D_Bd 4 0.277 T4 97
C1 37E_JlivBTP 4 0.145 T4 97
C2 37E_JlivBTP 4 0.152 T4 97
C3 37E_JlivBTP_Bd 4 0.158 T4 97
C4 37E_JlivBTP_Bd 4 0.163 T4 97
C5 54D 4 0.145 T4 97
C6 54D 4 0.143 T4 97
C7 54D_Bd 4 0.274 T4 97
C8 54D_Bd 4 0.24 T4 97
C9 54D_20D 4 0.149 T4 97
C10 54D_20D 4 0.15 T4 97
C11 54D_20D_Bd 4 0.296 T4 97
C12 54D_20D_Bd 4 0.314 T4 97
D1 37E_JlivBTP 4 0.145 T4 97
D2 37E_JlivBTP 4 0.145 T4 97
D3 37E_JlivBTP_Bd 4 0.152 T4 97
D4 37E_JlivBTP_Bd 4 0.159 T4 97
D5 54D 4 0.139 T4 97
D6 54D 4 0.14 T4 97
D7 54D_Bd 4 0.266 T4 97
D8 54D_Bd 4 0.257 T4 97
D9 54D_20D 4 0.16 T4 97
D10 54D_20D 4 0.146 T4 97
D11 54D_20D_Bd 4 0.263 T4 97
D12 54D_20D_Bd 4 0.28 T4 97
E1 37E_JlivBTP 4 0.143 T4 97
E2 37E_JlivBTP 4 0.149 T4 97
E3 37E_JlivBTP_Bd 4 0.152 T4 97
E4 37E_JlivBTP_Bd 4 0.153 T4 97
E5 54D 4 0.137 T4 97
E6 54D 4 0.14 T4 97
E7 54D_Bd 4 0.256 T4 97
E8 54D_Bd 4 0.236 T4 97
E9 54D_20D 4 0.14 T4 97
E10 54D_20D 4 0.143 T4 97
E11 54D_20D_Bd 4 0.263 T4 97
E12 54D_20D_Bd 4 0.293 T4 97
F1 54D_2F 4 0.121 T4 97
F2 54D_2F 4 0.114 T4 97
F3 54D_2F 4 0.124 T4 97
F4 54D_2F 4 0.134 T4 97
F5 54D_2F 4 0.133 T4 97
F6 54D_2F 4 0.132 T4 97
F7 54D_2F 4 0.133 T4 97
F8 54D_2F 4 0.134 T4 97
F9 54D_2F 4 0.134 T4 97
F10 54D_2F 4 0.135 T4 97
F11 SterileMedium 4 0.142 T4 97
F12 SterileMedium 4 0.136 T4 97
G1 54D_2F_Bd 4 0.129 T4 97
G2 54D_2F_Bd 4 0.122 T4 97
G3 54D_2F_Bd 4 0.129 T4 97
G4 54D_2F_Bd 4 0.133 T4 97
G5 54D_2F_Bd 4 0.134 T4 97
G6 54D_2F_Bd 4 0.136 T4 97
G7 54D_2F_Bd 4 0.135 T4 97
G8 54D_2F_Bd 4 0.135 T4 97
G9 54D_2F_Bd 4 0.136 T4 97
G10 54D_2F_Bd 4 0.139 T4 97
H1 JlivBTP 4 0.124 T4 97
H2 JlivBTP 4 0.127 T4 97
H3 JlivBTP 4 0.133 T4 97
H4 JlivBTP 4 0.131 T4 97
H5 JlivBTP 4 0.135 T4 97
H6 JlivBTP 4 0.133 T4 97
H7 JlivBTP 4 0.133 T4 97
H8 JlivBTP 4 0.134 T4 97
H9 JlivBTP 4 0.136 T4 97
H10 JlivBTP 4 0.141 T4 97
H11 Live_Bd 4 0.265 T4 97
H12 Live_Bd 4 0.295 T4 97
A1 54D_Jliv10 5 0.132 T4 97
A2 54D_Jliv10 5 0.132 T4 97
A3 54D_Jliv10_Bd 5 0.18 T4 97
A4 54D_Jliv10_Bd 5 0.169 T4 97
A5 54D_JlivBTP 5 0.134 T4 97
A6 54D_JlivBTP 5 0.134 T4 97
A7 54D_JlivBTP_Bd 5 0.177 T4 97
A8 54D_JlivBTP_Bd 5 0.177 T4 97
A9 Jliv10 5 0.143 T4 97
A10 Jliv10 5 0.148 T4 97
A11 Jliv10_Bd 5 0.209 T4 97
A12 Jliv10_Bd 5 0.234 T4 97
B1 54D_Jliv10 5 0.131 T4 97
B2 54D_Jliv10 5 0.13 T4 97
B3 54D_Jliv10_Bd 5 0.163 T4 97
B4 54D_Jliv10_Bd 5 0.156 T4 97
B5 54D_JlivBTP 5 0.135 T4 97
B6 54D_JlivBTP 5 0.131 T4 97
B7 54D_JlivBTP_Bd 5 0.18 T4 97
B8 54D_JlivBTP_Bd 5 0.171 T4 97
B9 Jliv10 5 0.143 T4 97
B10 Jliv10 5 0.145 T4 97
B11 Jliv10_Bd 5 0.193 T4 97
B12 Jliv10_Bd 5 0.219 T4 97
C1 54D_Jliv10 5 0.131 T4 97
C2 54D_Jliv10 5 0.128 T4 97
C3 54D_Jliv10_Bd 5 0.155 T4 97
C4 54D_Jliv10_Bd 5 0.151 T4 97
C5 54D_JlivBTP 5 0.132 T4 97
C6 54D_JlivBTP 5 0.131 T4 97
C7 54D_JlivBTP_Bd 5 0.184 T4 97
C8 54D_JlivBTP_Bd 5 0.173 T4 97
C9 Jliv10 5 0.139 T4 97
C10 Jliv10 5 0.142 T4 97
C11 Jliv10_Bd 5 0.203 T4 97
C12 Jliv10_Bd 5 0.252 T4 97
D1 54D_Jliv10 5 0.128 T4 97
D2 54D_Jliv10 5 0.125 T4 97
D3 54D_Jliv10_Bd 5 0.151 T4 97
D4 54D_Jliv10_Bd 5 0.148 T4 97
D5 54D_JlivBTP 5 0.129 T4 97
D6 54D_JlivBTP 5 0.132 T4 97
D7 54D_JlivBTP_Bd 5 0.162 T4 97
D8 54D_JlivBTP_Bd 5 0.165 T4 97
D9 Jliv10 5 0.138 T4 97
D10 Jliv10 5 0.139 T4 97
D11 Jliv10_Bd 5 0.223 T4 97
D12 Jliv10_Bd 5 0.242 T4 97
E1 54D_Jliv10 5 0.13 T4 97
E2 54D_Jliv10 5 0.127 T4 97
E3 54D_Jliv10_Bd 5 0.158 T4 97
E4 54D_Jliv10_Bd 5 0.151 T4 97
E5 54D_JlivBTP 5 0.129 T4 97
E6 54D_JlivBTP 5 0.129 T4 97
E7 54D_JlivBTP_Bd 5 0.171 T4 97
E8 54D_JlivBTP_Bd 5 0.167 T4 97
E9 Jliv10 5 0.141 T4 97
E10 Jliv10 5 0.14 T4 97
E11 Jliv10_Bd 5 0.246 T4 97
E12 Jliv10_Bd 5 0.287 T4 97
F1 Jliv10_JlivBTP 5 0.132 T4 97
F2 Jliv10_JlivBTP 5 0.13 T4 97
F3 Jliv10_JlivBTP 5 0.131 T4 97
F4 Jliv10_JlivBTP 5 0.128 T4 97
F5 Jliv10_JlivBTP 5 0.129 T4 97
F6 Jliv10_JlivBTP 5 0.13 T4 97
F7 Jliv10_JlivBTP 5 0.131 T4 97
F8 Jliv10_JlivBTP 5 0.134 T4 97
F9 Jliv10_JlivBTP 5 0.139 T4 97
F10 Jliv10_JlivBTP 5 0.139 T4 97
G1 Jliv10_JlivBTP_Bd 5 0.142 T4 97
G2 Jliv10_JlivBTP_Bd 5 0.15 T4 97
G3 Jliv10_JlivBTP_Bd 5 0.157 T4 97
G4 Jliv10_JlivBTP_Bd 5 0.149 T4 97
G5 Jliv10_JlivBTP_Bd 5 0.15 T4 97
G6 Jliv10_JlivBTP_Bd 5 0.154 T4 97
G7 Jliv10_JlivBTP_Bd 5 0.159 T4 97
G8 Jliv10_JlivBTP_Bd 5 0.166 T4 97
G9 Jliv10_JlivBTP_Bd 5 0.218 T4 97
G10 Jliv10_JlivBTP_Bd 5 0.27 T4 97
G11 Live_Bd 5 0.261 T4 97
G12 Live_Bd 5 0.33 T4 97
H1 JlivBTP_Bd 5 0.18 T4 97
H2 JlivBTP_Bd 5 0.174 T4 97
H3 JlivBTP_Bd 5 0.178 T4 97
H4 JlivBTP_Bd 5 0.174 T4 97
H5 JlivBTP_Bd 5 0.163 T4 97
H6 JlivBTP_Bd 5 0.157 T4 97
H7 JlivBTP_Bd 5 0.168 T4 97
H8 JlivBTP_Bd 5 0.182 T4 97
H9 JlivBTP_Bd 5 0.24 T4 97
H10 JlivBTP_Bd 5 0.284 T4 97
H11 SterileMedium 5 0.14 T4 97
H12 SterileMedium 5 0.14 T4 97
A1 20D 1 0.134 T5 122
A2 20D 1 0.131 T5 122
A3 20D_Bd 1 0.171 T5 122
A4 20D_Bd 1 0.151 T5 122
A5 20D_2F 1 0.127 T5 122
A6 20D_2F 1 0.134 T5 122
A7 20D_2F_Bd 1 0.137 T5 122
A8 20D_2F_Bd 1 0.148 T5 122
A9 20D_Jliv10 1 0.145 T5 122
A10 20D_Jliv10 1 0.149 T5 122
A11 20D_Jliv10_Bd 1 0.207 T5 122
A12 20D_Jliv10_Bd 1 0.227 T5 122
B1 20D 1 0.126 T5 122
B2 20D 1 0.124 T5 122
B3 20D_Bd 1 0.145 T5 122
B4 20D_Bd 1 0.147 T5 122
B5 20D_2F 1 0.13 T5 122
B6 20D_2F 1 0.132 T5 122
B7 20D_2F_Bd 1 0.138 T5 122
B8 20D_2F_Bd 1 0.139 T5 122
B9 20D_Jliv10 1 0.143 T5 122
B10 20D_Jliv10 1 0.145 T5 122
B11 20D_Jliv10_Bd 1 0.194 T5 122
B12 20D_Jliv10_Bd 1 0.22 T5 122
C1 20D 1 0.131 T5 122
C2 20D 1 0.123 T5 122
C3 20D_Bd 1 0.149 T5 122
C4 20D_Bd 1 0.147 T5 122
C5 20D_2F 1 0.128 T5 122
C6 20D_2F 1 0.131 T5 122
C7 20D_2F_Bd 1 0.141 T5 122
C8 20D_2F_Bd 1 0.134 T5 122
C9 20D_Jliv10 1 0.149 T5 122
C10 20D_Jliv10 1 0.139 T5 122
C11 20D_Jliv10_Bd 1 0.194 T5 122
C12 20D_Jliv10_Bd 1 0.211 T5 122
D1 20D 1 0.124 T5 122
D2 20D 1 0.122 T5 122
D3 20D_Bd 1 0.147 T5 122
D4 20D_Bd 1 0.144 T5 122
D5 20D_2F 1 0.126 T5 122
D6 20D_2F 1 0.129 T5 122
D7 20D_2F_Bd 1 0.135 T5 122
D8 20D_2F_Bd 1 0.133 T5 122
D9 20D_Jliv10 1 0.137 T5 122
D10 20D_Jliv10 1 0.149 T5 122
D11 20D_Jliv10_Bd 1 0.21 T5 122
D12 20D_Jliv10_Bd 1 0.241 T5 122
E1 20D 1 0.125 T5 122
E2 20D 1 0.122 T5 122
E3 20D_Bd 1 0.141 T5 122
E4 20D_Bd 1 0.139 T5 122
E5 20D_2F 1 0.126 T5 122
E6 20D_2F 1 0.128 T5 122
E7 20D_2F_Bd 1 0.135 T5 122
E8 20D_2F_Bd 1 0.133 T5 122
E9 20D_Jliv10 1 0.136 T5 122
E10 20D_Jliv10 1 0.141 T5 122
E11 20D_Jliv10_Bd 1 0.204 T5 122
E12 20D_Jliv10_Bd 1 0.252 T5 122
F1 20D_JlivBTP 1 0.143 T5 122
F2 20D_JlivBTP 1 0.139 T5 122
F3 20D_JlivBTP 1 0.141 T5 122
F4 20D_JlivBTP 1 0.129 T5 122
F5 20D_JlivBTP 1 0.124 T5 122
F6 20D_JlivBTP 1 0.136 T5 122
F7 20D_JlivBTP 1 0.136 T5 122
F8 20D_JlivBTP 1 0.135 T5 122
F9 20D_JlivBTP 1 0.132 T5 122
F10 20D_JlivBTP 1 0.133 T5 122
F11 SterileMedium 1 0.134 T5 122
F12 SterileMedium 1 0.148 T5 122
G1 20D_JlivBTP_Bd 1 0.175 T5 122
G2 20D_JlivBTP_Bd 1 0.165 T5 122
G3 20D_JlivBTP_Bd 1 0.163 T5 122
G4 20D_JlivBTP_Bd 1 0.163 T5 122
G5 20D_JlivBTP_Bd 1 0.16 T5 122
G6 20D_JlivBTP_Bd 1 0.142 T5 122
G7 20D_JlivBTP_Bd 1 0.147 T5 122
G8 20D_JlivBTP_Bd 1 0.159 T5 122
G9 20D_JlivBTP_Bd 1 0.175 T5 122
G10 20D_JlivBTP_Bd 1 0.211 T5 122
H11 Live_Bd 1 0.272 T5 122
H12 Live_Bd 1 0.214 T5 122
A1 2F 2 0.134 T5 122
A2 2F 2 0.139 T5 122
A3 2F_Bd 2 0.142 T5 122
A4 2F_Bd 2 0.142 T5 122
A5 2F_Jliv10 2 0.143 T5 122
A6 2F_Jliv10 2 0.141 T5 122
A7 2F_Jliv10_Bd 2 0.142 T5 122
A8 2F_Jliv10_Bd 2 0.145 T5 122
A9 2f_JlivBTP 2 0.148 T5 122
A10 2f_JlivBTP 2 0.146 T5 122
A11 2f_JlivBTP_Bd 2 0.149 T5 122
A12 2f_JlivBTP_Bd 2 0.152 T5 122
B1 2F 2 0.143 T5 122
B2 2F 2 0.138 T5 122
B3 2F_Bd 2 0.141 T5 122
B4 2F_Bd 2 0.141 T5 122
B5 2F_Jliv10 2 0.14 T5 122
B6 2F_Jliv10 2 0.141 T5 122
B7 2F_Jliv10_Bd 2 0.144 T5 122
B8 2F_Jliv10_Bd 2 0.144 T5 122
B9 2f_JlivBTP 2 0.155 T5 122
B10 2f_JlivBTP 2 0.151 T5 122
B11 2f_JlivBTP_Bd 2 0.153 T5 122
B12 2f_JlivBTP_Bd 2 0.156 T5 122
C1 2F 2 0.143 T5 122
C2 2F 2 0.135 T5 122
C3 2F_Bd 2 0.136 T5 122
C4 2F_Bd 2 0.137 T5 122
C5 2F_Jliv10 2 0.148 T5 122
C6 2F_Jliv10 2 0.138 T5 122
C7 2F_Jliv10_Bd 2 0.151 T5 122
C8 2F_Jliv10_Bd 2 0.144 T5 122
C9 2f_JlivBTP 2 0.145 T5 122
C10 2f_JlivBTP 2 0.148 T5 122
C11 2f_JlivBTP_Bd 2 0.152 T5 122
C12 2f_JlivBTP_Bd 2 0.157 T5 122
D1 2F 2 0.131 T5 122
D2 2F 2 0.13 T5 122
D3 2F_Bd 2 0.132 T5 122
D4 2F_Bd 2 0.133 T5 122
D5 2F_Jliv10 2 0.136 T5 122
D6 2F_Jliv10 2 0.139 T5 122
D7 2F_Jliv10_Bd 2 0.14 T5 122
D8 2F_Jliv10_Bd 2 0.14 T5 122
D9 2f_JlivBTP 2 0.144 T5 122
D10 2f_JlivBTP 2 0.143 T5 122
D11 2f_JlivBTP_Bd 2 0.146 T5 122
D12 2f_JlivBTP_Bd 2 0.144 T5 122
E1 2F 2 0.131 T5 122
E2 2F 2 0.129 T5 122
E3 2F_Bd 2 0.133 T5 122
E4 2F_Bd 2 0.134 T5 122
E5 2F_Jliv10 2 0.134 T5 122
E6 2F_Jliv10 2 0.136 T5 122
E7 2F_Jliv10_Bd 2 0.139 T5 122
E8 2F_Jliv10_Bd 2 0.142 T5 122
E9 2f_JlivBTP 2 0.143 T5 122
E10 2f_JlivBTP 2 0.141 T5 122
E11 2f_JlivBTP_Bd 2 0.141 T5 122
E12 2f_JlivBTP_Bd 2 0.141 T5 122
F1 37E 2 0.134 T5 122
F2 37E 2 0.131 T5 122
F3 37E 2 0.132 T5 122
F4 37E 2 0.159 T5 122
F5 37E 2 0.131 T5 122
F6 37E 2 0.145 T5 122
F7 37E 2 0.132 T5 122
F8 37E 2 0.132 T5 122
F9 37E 2 0.136 T5 122
F10 37E 2 0.135 T5 122
G1 37E_Bd 2 0.156 T5 122
G2 37E_Bd 2 0.153 T5 122
G3 37E_Bd 2 0.152 T5 122
G4 37E_Bd 2 0.154 T5 122
G5 37E_Bd 2 0.153 T5 122
G6 37E_Bd 2 0.156 T5 122
G7 37E_Bd 2 0.158 T5 122
G8 37E_Bd 2 0.155 T5 122
G9 37E_Bd 2 0.16 T5 122
G10 37E_Bd 2 0.16 T5 122
G11 Live_Bd 2 0.156 T5 122
G12 Live_Bd 2 0.155 T5 122
H11 SterileMedium 2 0.141 T5 122
H12 SterileMedium 2 0.14 T5 122
A1 37E_20D 3 0.145 T5 122
A2 37E_20D 3 0.149 T5 122
A3 37E_20D_Bd 3 0.158 T5 122
A4 37E_20D_Bd 3 0.157 T5 122
A5 37E_2F 3 0.152 T5 122
A6 37E_2F 3 0.152 T5 122
A7 37E_2F_Bd 3 0.162 T5 122
A8 37E_2F_Bd 3 0.163 T5 122
A9 37E_54D 3 0.153 T5 122
A10 37E_54D 3 0.157 T5 122
A11 37E_54D_Bd 3 0.171 T5 122
A12 37E_54D_Bd 3 0.171 T5 122
B1 37E_20D 3 0.151 T5 122
B2 37E_20D 3 0.148 T5 122
B3 37E_20D_Bd 3 0.154 T5 122
B4 37E_20D_Bd 3 0.155 T5 122
B5 37E_2F 3 0.155 T5 122
B6 37E_2F 3 0.155 T5 122
B7 37E_2F_Bd 3 0.165 T5 122
B8 37E_2F_Bd 3 0.162 T5 122
B9 37E_54D 3 0.158 T5 122
B10 37E_54D 3 0.159 T5 122
B11 37E_54D_Bd 3 0.167 T5 122
B12 37E_54D_Bd 3 0.169 T5 122
C1 37E_20D 3 0.144 T5 122
C2 37E_20D 3 0.146 T5 122
C3 37E_20D_Bd 3 0.153 T5 122
C4 37E_20D_Bd 3 0.149 T5 122
C5 37E_2F 3 0.154 T5 122
C6 37E_2F 3 0.151 T5 122
C7 37E_2F_Bd 3 0.159 T5 122
C8 37E_2F_Bd 3 0.156 T5 122
C9 37E_54D 3 0.148 T5 122
C10 37E_54D 3 0.149 T5 122
C11 37E_54D_Bd 3 0.159 T5 122
C12 37E_54D_Bd 3 0.161 T5 122
D1 37E_20D 3 0.143 T5 122
D2 37E_20D 3 0.141 T5 122
D3 37E_20D_Bd 3 0.15 T5 122
D4 37E_20D_Bd 3 0.154 T5 122
D5 37E_2F 3 0.149 T5 122
D6 37E_2F 3 0.149 T5 122
D7 37E_2F_Bd 3 0.151 T5 122
D8 37E_2F_Bd 3 0.15 T5 122
D9 37E_54D 3 0.145 T5 122
D10 37E_54D 3 0.145 T5 122
D11 37E_54D_Bd 3 0.152 T5 122
D12 37E_54D_Bd 3 0.16 T5 122
E1 37E_20D 3 0.143 T5 122
E2 37E_20D 3 0.141 T5 122
E3 37E_20D_Bd 3 0.148 T5 122
E4 37E_20D_Bd 3 0.148 T5 122
E5 37E_2F 3 0.145 T5 122
E6 37E_2F 3 0.143 T5 122
E7 37E_2F_Bd 3 0.148 T5 122
E8 37E_2F_Bd 3 0.145 T5 122
