well_ID sampleID Plate OD Timepoint HoursElapsed
H4 JlivBTP 4 0.131 T2 46
H5 JlivBTP 4 0.132 T2 46
H6 JlivBTP 4 0.137 T2 46
H7 JlivBTP 4 0.133 T2 46
H8 JlivBTP 4 0.134 T2 46
H9 JlivBTP 4 0.129 T2 46
H10 JlivBTP 4 0.133 T2 46
H11 Live_Bd 4 0.272 T2 46
H12 Live_Bd 4 0.25 T2 46
A1 54D_Jliv10 5 0.133 T2 46
A2 54D_Jliv10 5 0.131 T2 46
A3 54D_Jliv10_Bd 5 0.173 T2 46
A4 54D_Jliv10_Bd 5 0.19 T2 46
A5 54D_JlivBTP 5 0.135 T2 46
A6 54D_JlivBTP 5 0.133 T2 46
A7 54D_JlivBTP_Bd 5 0.175 T2 46
A8 54D_JlivBTP_Bd 5 0.176 T2 46
A9 Jliv10 5 0.142 T2 46
A10 Jliv10 5 0.144 T2 46
A11 Jliv10_Bd 5 0.184 T2 46
A12 Jliv10_Bd 5 0.197 T2 46
B1 54D_Jliv10 5 0.125 T2 46
B2 54D_Jliv10 5 0.118 T2 46
B3 54D_Jliv10_Bd 5 0.169 T2 46
B4 54D_Jliv10_Bd 5 0.192 T2 46
B5 54D_JlivBTP 5 0.129 T2 46
B6 54D_JlivBTP 5 0.123 T2 46
B7 54D_JlivBTP_Bd 5 0.175 T2 46
B8 54D_JlivBTP_Bd 5 0.167 T2 46
B9 Jliv10 5 0.14 T2 46
B10 Jliv10 5 0.145 T2 46
B11 Jliv10_Bd 5 0.183 T2 46
B12 Jliv10_Bd 5 0.206 T2 46
C1 54D_Jliv10 5 0.128 T2 46
C2 54D_Jliv10 5 0.111 T2 46
C3 54D_Jliv10_Bd 5 0.172 T2 46
C4 54D_Jliv10_Bd 5 0.178 T2 46
C5 54D_JlivBTP 5 0.12 T2 46
C6 54D_JlivBTP 5 0.119 T2 46
C7 54D_JlivBTP_Bd 5 0.168 T2 46
C8 54D_JlivBTP_Bd 5 0.157 T2 46
C9 Jliv10 5 0.131 T2 46
C10 Jliv10 5 0.134 T2 46
C11 Jliv10_Bd 5 0.17 T2 46
C12 Jliv10_Bd 5 0.185 T2 46
D1 54D_Jliv10 5 0.125 T2 46
D2 54D_Jliv10 5 0.11 T2 46
D3 54D_Jliv10_Bd 5 0.159 T2 46
D4 54D_Jliv10_Bd 5 0.169 T2 46
D5 54D_JlivBTP 5 0.123 T2 46
D6 54D_JlivBTP 5 0.125 T2 46
D7 54D_JlivBTP_Bd 5 0.169 T2 46
D8 54D_JlivBTP_Bd 5 0.146 T2 46
D9 Jliv10 5 0.132 T2 46
D10 Jliv10 5 0.131 T2 46
D11 Jliv10_Bd 5 0.181 T2 46
D12 Jliv10_Bd 5 0.186 T2 46
E1 54D_Jliv10 5 0.128 T2 46
E2 54D_Jliv10 5 0.113 T2 46
E3 54D_Jliv10_Bd 5 0.147 T2 46
E4 54D_Jliv10_Bd 5 0.156 T2 46
E5 54D_JlivBTP 5 0.117 T2 46
E6 54D_JlivBTP 5 0.113 T2 46
E7 54D_JlivBTP_Bd 5 0.161 T2 46
E8 54D_JlivBTP_Bd 5 0.149 T2 46
E9 Jliv10 5 0.127 T2 46
E10 Jliv10 5 0.13 T2 46
E11 Jliv10_Bd 5 0.191 T2 46
E12 Jliv10_Bd 5 0.206 T2 46
F1 Jliv10_JlivBTP 5 0.138 T2 46
F2 Jliv10_JlivBTP 5 0.119 T2 46
F3 Jliv10_JlivBTP 5 0.126 T2 46
F4 Jliv10_JlivBTP 5 0.122 T2 46
F5 Jliv10_JlivBTP 5 0.12 T2 46
F6 Jliv10_JlivBTP 5 0.125 T2 46
F7 Jliv10_JlivBTP 5 0.118 T2 46
F8 Jliv10_JlivBTP 5 0.129 T2 46
F9 Jliv10_JlivBTP 5 0.127 T2 46
F10 Jliv10_JlivBTP 5 0.127 T2 46
G1 Jliv10_JlivBTP_Bd 5 0.175 T2 46
G2 Jliv10_JlivBTP_Bd 5 0.147 T2 46
G3 Jliv10_JlivBTP_Bd 5 0.162 T2 46
G4 Jliv10_JlivBTP_Bd 5 0.161 T2 46
G5 Jliv10_JlivBTP_Bd 5 0.162 T2 46
G6 Jliv10_JlivBTP_Bd 5 0.159 T2 46
G7 Jliv10_JlivBTP_Bd 5 0.161 T2 46
G8 Jliv10_JlivBTP_Bd 5 0.164 T2 46
G9 Jliv10_JlivBTP_Bd 5 0.172 T2 46
G10 Jliv10_JlivBTP_Bd 5 0.186 T2 46
G11 Live_Bd 5 0.289 T2 46
G12 Live_Bd 5 0.271 T2 46
H1 JlivBTP_Bd 5 0.196 T2 46
H2 JlivBTP_Bd 5 0.194 T2 46
H3 JlivBTP_Bd 5 0.192 T2 46
H4 JlivBTP_Bd 5 0.199 T2 46
H5 JlivBTP_Bd 5 0.257 T2 46
H6 JlivBTP_Bd 5 0.233 T2 46
H7 JlivBTP_Bd 5 0.181 T2 46
H8 JlivBTP_Bd 5 0.224 T2 46
H9 JlivBTP_Bd 5 0.464 T2 46
H10 JlivBTP_Bd 5 0.25 T2 46
H11 SterileMedium 5 0.135 T2 46
H12 SterileMedium 5 0.135 T2 46
A1 20D 1 0.144 T3 71
A2 20D 1 0.147 T3 71
A3 20D_Bd 1 0.164 T3 71
A4 20D_Bd 1 0.162 T3 71
A5 20D_2F 1 0.147 T3 71
A6 20D_2F 1 0.145 T3 71
A7 20D_2F_Bd 1 0.148 T3 71
A8 20D_2F_Bd 1 0.152 T3 71
A9 20D_Jliv10 1 0.156 T3 71
A10 20D_Jliv10 1 0.158 T3 71
A11 20D_Jliv10_Bd 1 0.173 T3 71
A12 20D_Jliv10_Bd 1 0.175 T3 71
B1 20D 1 0.137 T3 71
B2 20D 1 0.134 T3 71
B3 20D_Bd 1 0.142 T3 71
B4 20D_Bd 1 0.153 T3 71
B5 20D_2F 1 0.14 T3 71
B6 20D_2F 1 0.138 T3 71
B7 20D_2F_Bd 1 0.14 T3 71
B8 20D_2F_Bd 1 0.142 T3 71
B9 20D_Jliv10 1 0.149 T3 71
B10 20D_Jliv10 1 0.155 T3 71
B11 20D_Jliv10_Bd 1 0.172 T3 71
B12 20D_Jliv10_Bd 1 0.187 T3 71
C1 20D 1 0.131 T3 71
C2 20D 1 0.133 T3 71
C3 20D_Bd 1 0.147 T3 71
C4 20D_Bd 1 0.138 T3 71
C5 20D_2F 1 0.134 T3 71
C6 20D_2F 1 0.132 T3 71
C7 20D_2F_Bd 1 0.136 T3 71
C8 20D_2F_Bd 1 0.145 T3 71
C9 20D_Jliv10 1 0.142 T3 71
C10 20D_Jliv10 1 0.148 T3 71
C11 20D_Jliv10_Bd 1 0.158 T3 71
C12 20D_Jliv10_Bd 1 0.202 T3 71
D1 20D 1 0.126 T3 71
D2 20D 1 0.127 T3 71
D3 20D_Bd 1 0.146 T3 71
D4 20D_Bd 1 0.144 T3 71
D5 20D_2F 1 0.127 T3 71
D6 20D_2F 1 0.129 T3 71
D7 20D_2F_Bd 1 0.133 T3 71
D8 20D_2F_Bd 1 0.137 T3 71
D9 20D_Jliv10 1 0.142 T3 71
D10 20D_Jliv10 1 0.144 T3 71
D11 20D_Jliv10_Bd 1 0.168 T3 71
D12 20D_Jliv10_Bd 1 0.225 T3 71
E1 20D 1 0.127 T3 71
E2 20D 1 0.125 T3 71
E3 20D_Bd 1 0.144 T3 71
E4 20D_Bd 1 0.149 T3 71
E5 20D_2F 1 0.126 T3 71
E6 20D_2F 1 0.125 T3 71
E7 20D_2F_Bd 1 0.13 T3 71
E8 20D_2F_Bd 1 0.134 T3 71
E9 20D_Jliv10 1 0.138 T3 71
E10 20D_Jliv10 1 0.136 T3 71
E11 20D_Jliv10_Bd 1 0.198 T3 71
E12 20D_Jliv10_Bd 1 0.282 T3 71
F1 20D_JlivBTP 1 0.123 T3 71
F2 20D_JlivBTP 1 0.128 T3 71
F3 20D_JlivBTP 1 0.129 T3 71
F4 20D_JlivBTP 1 0.124 T3 71
F5 20D_JlivBTP 1 0.121 T3 71
F6 20D_JlivBTP 1 0.128 T3 71
F7 20D_JlivBTP 1 0.127 T3 71
F8 20D_JlivBTP 1 0.13 T3 71
F9 20D_JlivBTP 1 0.127 T3 71
F10 20D_JlivBTP 1 0.145 T3 71
F11 SterileMedium 1 0.137 T3 71
F12 SterileMedium 1 0.14 T3 71
G1 20D_JlivBTP_Bd 1 0.16 T3 71
G2 20D_JlivBTP_Bd 1 0.151 T3 71
G3 20D_JlivBTP_Bd 1 0.147 T3 71
G4 20D_JlivBTP_Bd 1 0.148 T3 71
G5 20D_JlivBTP_Bd 1 0.152 T3 71
G6 20D_JlivBTP_Bd 1 0.152 T3 71
G7 20D_JlivBTP_Bd 1 0.155 T3 71
G8 20D_JlivBTP_Bd 1 0.162 T3 71
G9 20D_JlivBTP_Bd 1 0.155 T3 71
G10 20D_JlivBTP_Bd 1 0.189 T3 71
H11 Live_Bd 1 0.304 T3 71
H12 Live_Bd 1 0.302 T3 71
A1 2F 2 0.113 T3 71
A2 2F 2 0.117 T3 71
A3 2F_Bd 2 0.124 T3 71
A4 2F_Bd 2 0.127 T3 71
A5 2F_Jliv10 2 0.134 T3 71
A6 2F_Jliv10 2 0.128 T3 71
A7 2F_Jliv10_Bd 2 0.136 T3 71
A8 2F_Jliv10_Bd 2 0.137 T3 71
A9 2f_JlivBTP 2 0.135 T3 71
A10 2f_JlivBTP 2 0.142 T3 71
A11 2f_JlivBTP_Bd 2 0.147 T3 71
A12 2f_JlivBTP_Bd 2 0.149 T3 71
B1 2F 2 0.111 T3 71
B2 2F 2 0.113 T3 71
B3 2F_Bd 2 0.123 T3 71
B4 2F_Bd 2 0.127 T3 71
B5 2F_Jliv10 2 0.126 T3 71
B6 2F_Jliv10 2 0.129 T3 71
B7 2F_Jliv10_Bd 2 0.137 T3 71
B8 2F_Jliv10_Bd 2 0.137 T3 71
B9 2f_JlivBTP 2 0.137 T3 71
B10 2f_JlivBTP 2 0.139 T3 71
B11 2f_JlivBTP_Bd 2 0.146 T3 71
B12 2f_JlivBTP_Bd 2 0.15 T3 71
C1 2F 2 0.113 T3 71
C2 2F 2 0.113 T3 71
C3 2F_Bd 2 0.123 T3 71
C4 2F_Bd 2 0.124 T3 71
C5 2F_Jliv10 2 0.131 T3 71
C6 2F_Jliv10 2 0.126 T3 71
C7 2F_Jliv10_Bd 2 0.135 T3 71
C8 2F_Jliv10_Bd 2 0.136 T3 71
C9 2f_JlivBTP 2 0.134 T3 71
C10 2f_JlivBTP 2 0.135 T3 71
C11 2f_JlivBTP_Bd 2 0.138 T3 71
C12 2f_JlivBTP_Bd 2 0.146 T3 71
D1 2F 2 0.113 T3 71
D2 2F 2 0.117 T3 71
D3 2F_Bd 2 0.119 T3 71
D4 2F_Bd 2 0.123 T3 71
D5 2F_Jliv10 2 0.122 T3 71
D6 2F_Jliv10 2 0.126 T3 71
D7 2F_Jliv10_Bd 2 0.134 T3 71
D8 2F_Jliv10_Bd 2 0.135 T3 71
D9 2f_JlivBTP 2 0.133 T3 71
D10 2f_JlivBTP 2 0.134 T3 71
D11 2f_JlivBTP_Bd 2 0.142 T3 71
D12 2f_JlivBTP_Bd 2 0.146 T3 71
E1 2F 2 0.106 T3 71
E2 2F 2 0.117 T3 71
E3 2F_Bd 2 0.117 T3 71
E4 2F_Bd 2 0.123 T3 71
E5 2F_Jliv10 2 0.121 T3 71
E6 2F_Jliv10 2 0.123 T3 71
E7 2F_Jliv10_Bd 2 0.132 T3 71
E8 2F_Jliv10_Bd 2 0.133 T3 71
E9 2f_JlivBTP 2 0.131 T3 71
E10 2f_JlivBTP 2 0.132 T3 71
E11 2f_JlivBTP_Bd 2 0.139 T3 71
E12 2f_JlivBTP_Bd 2 0.141 T3 71
F1 37E 2 0.129 T3 71
F2 37E 2 0.128 T3 71
F3 37E 2 0.127 T3 71
F4 37E 2 0.128 T3 71
F5 37E 2 0.124 T3 71
F6 37E 2 0.129 T3 71
F7 37E 2 0.13 T3 71
F8 37E 2 0.13 T3 71
F9 37E 2 0.132 T3 71
F10 37E 2 0.133 T3 71
G1 37E_Bd 2 0.138 T3 71
G2 37E_Bd 2 0.134 T3 71
G3 37E_Bd 2 0.131 T3 71
G4 37E_Bd 2 0.131 T3 71
G5 37E_Bd 2 0.134 T3 71
G6 37E_Bd 2 0.133 T3 71
G7 37E_Bd 2 0.132 T3 71
G8 37E_Bd 2 0.133 T3 71
G9 37E_Bd 2 0.137 T3 71
G10 37E_Bd 2 0.139 T3 71
G11 Live_Bd 2 0.244 T3 71
G12 Live_Bd 2 0.276 T3 71
H11 SterileMedium 2 0.133 T3 71
H12 SterileMedium 2 0.134 T3 71
A1 37E_20D 3 0.129 T3 71
A2 37E_20D 3 0.128 T3 71
A3 37E_20D_Bd 3 0.132 T3 71
A4 37E_20D_Bd 3 0.13 T3 71
A5 37E_2F 3 0.119 T3 71
A6 37E_2F 3 0.12 T3 71
A7 37E_2F_Bd 3 0.125 T3 71
A8 37E_2F_Bd 3 0.128 T3 71
A9 37E_54D 3 0.132 T3 71
A10 37E_54D 3 0.136 T3 71
A11 37E_54D_Bd 3 0.152 T3 71
A12 37E_54D_Bd 3 0.155 T3 71
B1 37E_20D 3 0.132 T3 71
B2 37E_20D 3 0.127 T3 71
B3 37E_20D_Bd 3 0.13 T3 71
B4 37E_20D_Bd 3 0.129 T3 71
B5 37E_2F 3 0.122 T3 71
B6 37E_2F 3 0.121 T3 71
B7 37E_2F_Bd 3 0.127 T3 71
B8 37E_2F_Bd 3 0.129 T3 71
B9 37E_54D 3 0.134 T3 71
B10 37E_54D 3 0.134 T3 71
B11 37E_54D_Bd 3 0.146 T3 71
B12 37E_54D_Bd 3 0.156 T3 71
C1 37E_20D 3 0.131 T3 71
C2 37E_20D 3 0.128 T3 71
C3 37E_20D_Bd 3 0.133 T3 71
C4 37E_20D_Bd 3 0.128 T3 71
C5 37E_2F 3 0.122 T3 71
C6 37E_2F 3 0.122 T3 71
C7 37E_2F_Bd 3 0.127 T3 71
C8 37E_2F_Bd 3 0.129 T3 71
C9 37E_54D 3 0.135 T3 71
C10 37E_54D 3 0.136 T3 71
C11 37E_54D_Bd 3 0.146 T3 71
C12 37E_54D_Bd 3 0.154 T3 71
D1 37E_20D 3 0.13 T3 71
D2 37E_20D 3 0.129 T3 71
D3 37E_20D_Bd 3 0.136 T3 71
D4 37E_20D_Bd 3 0.129 T3 71
D5 37E_2F 3 0.123 T3 71
D6 37E_2F 3 0.122 T3 71
D7 37E_2F_Bd 3 0.128 T3 71
D8 37E_2F_Bd 3 0.129 T3 71
D9 37E_54D 3 0.132 T3 71
D10 37E_54D 3 0.133 T3 71
D11 37E_54D_Bd 3 0.15 T3 71
D12 37E_54D_Bd 3 0.155 T3 71
E1 37E_20D 3 0.132 T3 71
E2 37E_20D 3 0.13 T3 71
E3 37E_20D_Bd 3 0.133 T3 71
E4 37E_20D_Bd 3 0.127 T3 71
E5 37E_2F 3 0.12 T3 71
E6 37E_2F 3 0.121 T3 71
E7 37E_2F_Bd 3 0.127 T3 71
E8 37E_2F_Bd 3 0.128 T3 71
E9 37E_54D 3 0.132 T3 71
E10 37E_54D 3 0.135 T3 71
E11 37E_54D_Bd 3 0.16 T3 71
E12 37E_54D_Bd 3 0.154 T3 71
F1 37E_Jliv10 3 0.135 T3 71
F2 37E_Jliv10 3 0.133 T3 71
F3 37E_Jliv10 3 0.131 T3 71
F4 37E_Jliv10 3 0.127 T3 71
F5 37E_Jliv10 3 0.125 T3 71
F6 37E_Jliv10 3 0.122 T3 71
F7 37E_Jliv10 3 0.119 T3 71
F8 37E_Jliv10 3 0.119 T3 71
F9 37E_Jliv10 3 0.124 T3 71
F10 37E_Jliv10 3 0.133 T3 71
F11 Live_Bd 3 0.293 T3 71
F12 Live_Bd 3 0.318 T3 71
G1 37E_Jliv10_Bd 3 0.15 T3 71
G2 37E_Jliv10_Bd 3 0.139 T3 71
G3 37E_Jliv10_Bd 3 0.135 T3 71
G4 37E_Jliv10_Bd 3 0.131 T3 71
G5 37E_Jliv10_Bd 3 0.131 T3 71
G6 37E_Jliv10_Bd 3 0.135 T3 71
G7 37E_Jliv10_Bd 3 0.127 T3 71
G8 37E_Jliv10_Bd 3 0.129 T3 71
G9 37E_Jliv10_Bd 3 0.126 T3 71
G10 37E_Jliv10_Bd 3 0.154 T3 71
G11 SterileMedium 3 0.134 T3 71
G12 SterileMedium 3 0.14 T3 71
A1 37E_JlivBTP 4 0.153 T3 71
A2 37E_JlivBTP 4 0.154 T3 71
A3 37E_JlivBTP_Bd 4 0.161 T3 71
A4 37E_JlivBTP_Bd 4 0.162 T3 71
A5 54D 4 0.152 T3 71
A6 54D 4 0.154 T3 71
A7 54D_Bd 4 0.238 T3 71
A8 54D_Bd 4 0.244 T3 71
A9 54D_20D 4 0.154 T3 71
A10 54D_20D 4 0.154 T3 71
A11 54D_20D_Bd 4 0.27 T3 71
A12 54D_20D_Bd 4 0.328 T3 71
B1 37E_JlivBTP 4 0.151 T3 71
B2 37E_JlivBTP 4 0.152 T3 71
B3 37E_JlivBTP_Bd 4 0.156 T3 71
B4 37E_JlivBTP_Bd 4 0.16 T3 71
B5 54D 4 0.15 T3 71
B6 54D 4 0.151 T3 71
B7 54D_Bd 4 0.246 T3 71
B8 54D_Bd 4 0.247 T3 71
B9 54D_20D 4 0.149 T3 71
B10 54D_20D 4 0.147 T3 71
B11 54D_20D_Bd 4 0.266 T3 71
B12 54D_20D_Bd 4 0.263 T3 71
C1 37E_JlivBTP 4 0.146 T3 71
C2 37E_JlivBTP 4 0.147 T3 71
C3 37E_JlivBTP_Bd 4 0.152 T3 71
C4 37E_JlivBTP_Bd 4 0.151 T3 71
C5 54D 4 0.145 T3 71
C6 54D 4 0.144 T3 71
C7 54D_Bd 4 0.242 T3 71
C8 54D_Bd 4 0.242 T3 71
C9 54D_20D 4 0.143 T3 71
C10 54D_20D 4 0.141 T3 71
C11 54D_20D_Bd 4 0.285 T3 71
C12 54D_20D_Bd 4 0.292 T3 71
D1 37E_JlivBTP 4 0.144 T3 71
D2 37E_JlivBTP 4 0.143 T3 71
D3 37E_JlivBTP_Bd 4 0.151 T3 71
D4 37E_JlivBTP_Bd 4 0.155 T3 71
D5 54D 4 0.141 T3 71
D6 54D 4 0.143 T3 71
D7 54D_Bd 4 0.24 T3 71
D8 54D_Bd 4 0.241 T3 71
D9 54D_20D 4 0.138 T3 71
D10 54D_20D 4 0.137 T3 71
D11 54D_20D_Bd 4 0.256 T3 71
D12 54D_20D_Bd 4 0.262 T3 71
E1 37E_JlivBTP 4 0.14 T3 71
E2 37E_JlivBTP 4 0.147 T3 71
E3 37E_JlivBTP_Bd 4 0.146 T3 71
E4 37E_JlivBTP_Bd 4 0.149 T3 71
E5 54D 4 0.138 T3 71
E6 54D 4 0.14 T3 71
E7 54D_Bd 4 0.233 T3 71
E8 54D_Bd 4 0.233 T3 71
E9 54D_20D 4 0.136 T3 71
E10 54D_20D 4 0.121 T3 71
E11 54D_20D_Bd 4 0.28 T3 71
E12 54D_20D_Bd 4 0.281 T3 71
F1 54D_2F 4 0.125 T3 71
F2 54D_2F 4 0.127 T3 71
F3 54D_2F 4 0.136 T3 71
F4 54D_2F 4 0.133 T3 71
F5 54D_2F 4 0.13 T3 71
F6 54D_2F 4 0.132 T3 71
F7 54D_2F 4 0.133 T3 71
F8 54D_2F 4 0.132 T3 71
F9 54D_2F 4 0.134 T3 71
F10 54D_2F 4 0.133 T3 71
F11 SterileMedium 4 0.134 T3 71
F12 SterileMedium 4 0.137 T3 71
G1 54D_2F_Bd 4 0.133 T3 71
G2 54D_2F_Bd 4 0.133 T3 71
G3 54D_2F_Bd 4 0.134 T3 71
G4 54D_2F_Bd 4 0.136 T3 71
G5 54D_2F_Bd 4 0.136 T3 71
G6 54D_2F_Bd 4 0.139 T3 71
G7 54D_2F_Bd 4 0.135 T3 71
G8 54D_2F_Bd 4 0.137 T3 71
G9 54D_2F_Bd 4 0.138 T3 71
G10 54D_2F_Bd 4 0.137 T3 71
H1 JlivBTP 4 0.134 T3 71
H2 JlivBTP 4 0.135 T3 71
H3 JlivBTP 4 0.135 T3 71
H4 JlivBTP 4 0.136 T3 71
H5 JlivBTP 4 0.139 T3 71
H6 JlivBTP 4 0.143 T3 71
H7 JlivBTP 4 0.139 T3 71
H8 JlivBTP 4 0.139 T3 71
H9 JlivBTP 4 0.136 T3 71
H10 JlivBTP 4 0.135 T3 71
H11 Live_Bd 4 0.316 T3 71
H12 Live_Bd 4 0.296 T3 71
A1 54D_Jliv10 5 0.135 T3 71
A2 54D_Jliv10 5 0.142 T3 71
A3 54D_Jliv10_Bd 5 0.263 T3 71
A4 54D_Jliv10_Bd 5 0.25 T3 71
A5 54D_JlivBTP 5 0.146 T3 71
A6 54D_JlivBTP 5 0.144 T3 71
A7 54D_JlivBTP_Bd 5 0.17 T3 71
A8 54D_JlivBTP_Bd 5 0.163 T3 71
A9 Jliv10 5 0.154 T3 71
A10 Jliv10 5 0.154 T3 71
A11 Jliv10_Bd 5 0.167 T3 71
A12 Jliv10_Bd 5 0.17 T3 71
B1 54D_Jliv10 5 0.136 T3 71
B2 54D_Jliv10 5 0.134 T3 71
B3 54D_Jliv10_Bd 5 0.192 T3 71
B4 54D_Jliv10_Bd 5 0.208 T3 71
B5 54D_JlivBTP 5 0.144 T3 71
B6 54D_JlivBTP 5 0.146 T3 71
B7 54D_JlivBTP_Bd 5 0.165 T3 71
B8 54D_JlivBTP_Bd 5 0.16 T3 71
B9 Jliv10 5 0.155 T3 71
B10 Jliv10 5 0.155 T3 71
B11 Jliv10_Bd 5 0.165 T3 71
B12 Jliv10_Bd 5 0.176 T3 71
C1 54D_Jliv10 5 0.132 T3 71
C2 54D_Jliv10 5 0.132 T3 71
C3 54D_Jliv10_Bd 5 0.162 T3 71
C4 54D_Jliv10_Bd 5 0.166 T3 71
C5 54D_JlivBTP 5 0.142 T3 71
C6 54D_JlivBTP 5 0.142 T3 71
C7 54D_JlivBTP_Bd 5 0.156 T3 71
C8 54D_JlivBTP_Bd 5 0.158 T3 71
C9 Jliv10 5 0.149 T3 71
C10 Jliv10 5 0.151 T3 71
C11 Jliv10_Bd 5 0.157 T3 71
C12 Jliv10_Bd 5 0.16 T3 71
D1 54D_Jliv10 5 0.129 T3 71
D2 54D_Jliv10 5 0.13 T3 71
D3 54D_Jliv10_Bd 5 0.159 T3 71
D4 54D_Jliv10_Bd 5 0.165 T3 71
D5 54D_JlivBTP 5 0.135 T3 71
D6 54D_JlivBTP 5 0.141 T3 71
D7 54D_JlivBTP_Bd 5 0.151 T3 71
D8 54D_JlivBTP_Bd 5 0.158 T3 71
D9 Jliv10 5 0.147 T3 71
D10 Jliv10 5 0.147 T3 71
D11 Jliv10_Bd 5 0.162 T3 71
D12 Jliv10_Bd 5 0.16 T3 71
E1 54D_Jliv10 5 0.13 T3 71
E2 54D_Jliv10 5 0.133 T3 71
E3 54D_Jliv10_Bd 5 0.149 T3 71
E4 54D_Jliv10_Bd 5 0.153 T3 71
E5 54D_JlivBTP 5 0.139 T3 71
E6 54D_JlivBTP 5 0.138 T3 71
E7 54D_JlivBTP_Bd 5 0.152 T3 71
E8 54D_JlivBTP_Bd 5 0.158 T3 71
E9 Jliv10 5 0.145 T3 71
E10 Jliv10 5 0.145 T3 71
E11 Jliv10_Bd 5 0.165 T3 71
E12 Jliv10_Bd 5 0.168 T3 71
F1 Jliv10_JlivBTP 5 0.133 T3 71
F2 Jliv10_JlivBTP 5 0.13 T3 71
F3 Jliv10_JlivBTP 5 0.138 T3 71
F4 Jliv10_JlivBTP 5 0.136 T3 71
F5 Jliv10_JlivBTP 5 0.136 T3 71
F6 Jliv10_JlivBTP 5 0.138 T3 71
F7 Jliv10_JlivBTP 5 0.137 T3 71
F8 Jliv10_JlivBTP 5 0.142 T3 71
F9 Jliv10_JlivBTP 5 0.141 T3 71
F10 Jliv10_JlivBTP 5 0.145 T3 71
G1 Jliv10_JlivBTP_Bd 5 0.148 T3 71
G2 Jliv10_JlivBTP_Bd 5 0.145 T3 71
G3 Jliv10_JlivBTP_Bd 5 0.15 T3 71
G4 Jliv10_JlivBTP_Bd 5 0.151 T3 71
G5 Jliv10_JlivBTP_Bd 5 0.153 T3 71
G6 Jliv10_JlivBTP_Bd 5 0.151 T3 71
G7 Jliv10_JlivBTP_Bd 5 0.152 T3 71
G8 Jliv10_JlivBTP_Bd 5 0.153 T3 71
G9 Jliv10_JlivBTP_Bd 5 0.158 T3 71
G10 Jliv10_JlivBTP_Bd 5 0.162 T3 71
G11 Live_Bd 5 0.186 T3 71
G12 Live_Bd 5 0.297 T3 71
H1 JlivBTP_Bd 5 0.165 T3 71
H2 JlivBTP_Bd 5 0.16 T3 71
H3 JlivBTP_Bd 5 0.161 T3 71
H4 JlivBTP_Bd 5 0.161 T3 71
H5 JlivBTP_Bd 5 0.211 T3 71
H6 JlivBTP_Bd 5 0.225 T3 71
H7 JlivBTP_Bd 5 0.154 T3 71
H8 JlivBTP_Bd 5 0.166 T3 71
H9 JlivBTP_Bd 5 0.376 T3 71
H10 JlivBTP_Bd 5 0.229 T3 71
H11 SterileMedium 5 0.144 T3 71
H12 SterileMedium 5 0.142 T3 71
A1 20D 1 0.147 T4 95
A2 20D 1 0.151 T4 95
A3 20D_Bd 1 0.174 T4 95
A4 20D_Bd 1 0.166 T4 95
A5 20D_2F 1 0.15 T4 95
A6 20D_2F 1 0.15 T4 95
A7 20D_2F_Bd 1 0.16 T4 95
A8 20D_2F_Bd 1 0.161 T4 95
A9 20D_Jliv10 1 0.157 T4 95
A10 20D_Jliv10 1 0.16 T4 95
A11 20D_Jliv10_Bd 1 0.193 T4 95
A12 20D_Jliv10_Bd 1 0.209 T4 95
B1 20D 1 0.148 T4 95
B2 20D 1 0.146 T4 95
B3 20D_Bd 1 0.158 T4 95
B4 20D_Bd 1 0.159 T4 95
B5 20D_2F 1 0.149 T4 95
B6 20D_2F 1 0.15 T4 95
B7 20D_2F_Bd 1 0.162 T4 95
B8 20D_2F_Bd 1 0.156 T4 95
B9 20D_Jliv10 1 0.165 T4 95
B10 20D_Jliv10 1 0.162 T4 95
B11 20D_Jliv10_Bd 1 0.2 T4 95
B12 20D_Jliv10_Bd 1 0.218 T4 95
C1 20D 1 0.142 T4 95
C2 20D 1 0.14 T4 95
C3 20D_Bd 1 0.157 T4 95
C4 20D_Bd 1 0.152 T4 95
C5 20D_2F 1 0.147 T4 95
C6 20D_2F 1 0.147 T4 95
C7 20D_2F_Bd 1 0.155 T4 95
C8 20D_2F_Bd 1 0.156 T4 95
C9 20D_Jliv10 1 0.155 T4 95
C10 20D_Jliv10 1 0.156 T4 95
C11 20D_Jliv10_Bd 1 0.185 T4 95
C12 20D_Jliv10_Bd 1 0.23 T4 95
D1 20D 1 0.137 T4 95
D2 20D 1 0.136 T4 95
D3 20D_Bd 1 0.155 T4 95
D4 20D_Bd 1 0.152 T4 95
D5 20D_2F 1 0.141 T4 95
D6 20D_2F 1 0.145 T4 95
D7 20D_2F_Bd 1 0.15 T4 95
D8 20D_2F_Bd 1 0.149 T4 95
D9 20D_Jliv10 1 0.158 T4 95
D10 20D_Jliv10 1 0.151 T4 95
D11 20D_Jliv10_Bd 1 0.19 T4 95
D12 20D_Jliv10_Bd 1 0.249 T4 95
E1 20D 1 0.137 T4 95
E2 20D 1 0.137 T4 95
E3 20D_Bd 1 0.152 T4 95
E4 20D_Bd 1 0.158 T4 95
E5 20D_2F 1 0.14 T4 95
E6 20D_2F 1 0.142 T4 95
E7 20D_2F_Bd 1 0.15 T4 95
E8 20D_2F_Bd 1 0.146 T4 95
E9 20D_Jliv10 1 0.154 T4 95
E10 20D_Jliv10 1 0.143 T4 95
